date,industrial_production_index,industrial_production_1m_growth_rate,industrial_production_12m_growth_rate,nominal_er_nat_currency_per_usd,nominal_er_growth_rate,real_er_nat_currency_per_usd,real_er_growth_rate,reserves_in_usd_italy,reserves_index_italy,reserves_in_usd_usa,reserves_index_usa,cpi_italy,inflation_rate_italy,cpi_usa,inflation_rate_usa
1986-06-01,100.625316400857,3.94623258108322,3.7543082225509172,1531.519999995,0.18447046510166043,1715.3470993552628,0.5460175555589641,44231.4004309888,1479.5584690078206,46594.6264528209,216.94016906905597,44.8350577994174,0.18939930958883355,50.2165733035855,0.5509641873276738
1986-07-01,96.0888802598759,-4.508245343457585,5.4638364779874715,1478.38,-3.469755536667718,1655.8287484023142,-3.469755536667729,45101.702548368,1508.6704314556948,47430.0209047785,220.82968654014326,44.8350577994174,0.0,50.2165733035855,0.0
1986-08-01,40.5294755227083,-57.820847310224806,-0.6729081334111764,1420.78,-3.896156603850165,1589.7141364755914,-3.9928411673318176,44787.3000555167,1498.1535392378894,48161.2765454151,224.23434356584195,44.9621821880204,0.2835379161809648,50.3082930721766,0.1826484018266461
1986-09-01,99.1211296804261,144.56553755522793,2.963789682539675,1408.22,-0.8840214530046797,1578.3793748931569,-0.7130062771891654,44181.483424744,1477.8887246945644,48086.703878076,223.88714028743698,45.0893173298283,0.28276016781447755,50.5375924936541,0.4557885141293294
1986-10-01,98.0467105944044,-1.08394556184509,4.6508664627930685,1386.64,-1.5324310121997975,1548.326330414619,-1.9040444240835508,44774.1293771433,1497.7129746493829,47088.7680751843,219.24084567622043,45.3011984796366,0.46991429978500143,50.5834523779496,0.09074410163336655
1986-11-01,100.004540928933,1.9968342871059308,1.7119961146188523,1402.1,1.1149252870247262,1559.7129996242866,0.735417914556713,44901.7014910922,1501.9803141358823,47824.6093144848,222.66685281512238,45.5130903826498,0.46774017051325334,50.6293122622452,0.09066183136916539
1986-12-01,90.6690328703886,-9.33508415900689,8.16006835659362,1381.79,-1.448541473504028,1532.8036630408394,-1.725274880053529,46042.2591342214,1540.1324346620304,48516.4847283892,225.88815923377393,45.6825931518555,0.372426411348048,50.6751721465407,0.09057971014490018
1987-01-01,90.2273272461352,-0.4871626069783086,-0.19807209824376226,1314.72,-4.853848992972876,1459.518732014598,-4.781103594236957,47360.6805678793,1584.234171864168,49386.8444669794,229.94047176882222,45.9368634354714,0.5566021236374841,50.9961913366093,0.6334841628959476
1987-02-01,100.804386248527,11.722677957131712,2.2523613465732506,1299.32,-1.1713520749665363,1439.642808338992,-1.3618135375467966,49969.5732345579,1671.5027006040443,49359.9844251726,229.81541395734544,46.1911229658823,0.5534978041503935,51.1796308737913,0.3597122302157363
1987-03-01,102.941286430726,2.1198484130745987,1.9387634472165072,1304.59,0.4055967736970034,1447.9727674122023,0.5786129048789057,52482.3238239718,1755.5552374635156,48823.9468649961,227.31967383053484,46.3182581076902,0.2752371746878701,51.4089302952689,0.44802867383522127
1987-04-01,100.362680624273,-2.504928679114826,1.8043109711790573,1292.19,-0.9504901923209519,1436.6289638777237,-0.7834265802354912,53280.6762546699,1782.2604534092627,46591.7877315359,216.92695225153017,46.4877608768959,0.3659523827765909,51.6840896010419,0.5352363960747786
1987-05-01,104.720046917584,4.341620078506714,8.176100628931039,1291.44,-0.05804100016251201,1434.3533162003605,-0.15840190714384583,51467.2907687359,1721.6019658382972,45912.9199099389,213.76620795107067,46.6996527799091,0.4558014819735279,51.867529138224,0.3549245785271715
1987-06-01,101.699735486878,-2.884176926585058,1.0677423181864931,1315.56,1.8676825868797486,1461.0071708857658,1.8582488975597888,50094.5465327301,1675.6831086379027,45139.5070163331,210.16527074710098,46.8691555491148,0.3629636605748443,52.050968675406,0.35366931918645594
1987-07-01,97.605004970151,-4.026294165981703,1.5778357559945277,1337.22,1.6464471403812908,1486.299376595732,1.731148635953117,48742.111933395,1630.4436171063721,44318.3370674033,206.3419812152998,46.9539123103201,0.1808369709509261,52.1885483282926,0.2643171806168576
